"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
16807.8196653703,7.35348920986725,0.916235512381571,8.02576314767949,1.00896725131378e-15,2.35884673154204e-13,"IGHG4"
2924.347087907,7.31384631640098,1.69354351589112,4.31866453254526,1.56976174519045e-05,0.000241441992263348,"IGHV3-33"
30.9002222289696,7.28407918363666,1.43867838982247,5.06303509885589,4.12633847195475e-07,1.07751114473962e-05,"IGLV3-9"
113.12290210764,7.27199520235143,2.18910375150046,3.32190523056162,0.000894050543282193,0.00629127917709056,"IGHJ6"
2414.58297716905,7.22967219022745,1.88142525812786,3.84265713399715,0.000121709441493901,0.00128855089044582,"IGLV3-1"
18546.8532877841,7.17529004517782,1.58363938540631,4.53088633138337,5.87367371899853e-06,0.000106110585585399,"HBA2"
80.9081098393506,7.17363951305273,2.56334906541616,2.79854180214355,0.0051333924325738,0.0247839587998315,"TCL1A"
18.8447732371797,7.12159148214651,2.4802249234518,2.8713490517768,0.00408723933672281,0.0208581458909491,"IGKV2D-30"
63655.6485165974,7.0974498469414,1.77081289073217,4.00801794706095,6.12304682332168e-05,0.000736099131718381,"IGKC"
59.5574581913007,7.08748733778609,1.02585170016668,6.90888101724112,4.88491441986523e-12,5.02969012184258e-10,"RPS3AP38"
2873.05504865856,7.03296516441625,2.04838694464674,3.43341631950751,0.000596026151540859,0.00458900878861679,"IGHV1-69D"
859.187000719091,7.0228165966657,0.993707594646937,7.06728683014735,1.57992175485083e-12,1.7646479851659e-10,"IGLV1-44"
51.0182687422605,7.01367855158238,1.3528448753561,5.18439229755461,2.16720337882105e-07,6.20557140402477e-06,"IGKV3OR2-268"
16.8743980472647,7.00306169648801,1.52717095032814,4.58564360131605,4.52590073426591e-06,8.48478296144643e-05,"IGKV1OR9-1"
84.2789818815906,6.98012314722382,1.22211557766293,5.71150820331742,1.11979298442554e-08,5.0005676823605e-07,"IGHV3-20"
38.339488649599,6.97922462653286,1.14730419858271,6.08315095085893,1.17843302194958e-09,6.70997736738743e-08,"IGHJ1"
4277.66482601139,6.97774513996554,2.05394379802054,3.3972424886651,0.000680686195872522,0.00508901282331782,"IGLV2-14"
33.3477473519215,6.959496526944,1.27152864229622,5.47333052158072,4.41655257850799e-08,1.58136455567767e-06,"IGHV3-69-1"
16.3267185313831,6.95787921243309,1.38570045858546,5.02120005035991,5.13496435405858e-07,1.28032636943353e-05,"IGHV1OR16-1"
1132.17292263937,6.9427588371358,1.9267392004855,3.60337238967597,0.000314114996489373,0.00275345973102639,"IGKV1-6"
76.4157723224967,6.91189001174804,1.11383881865259,6.20546698139805,5.45347209121039e-10,3.40790557850732e-08,"IGLJ3"
15.4332807693873,6.8254776750997,2.05620752502988,3.31944980845283,0.000901950170224057,0.00634013221885124,"IGLV2-28"
15.2022149245289,6.80952740625322,2.08556592455209,3.26507415857193,0.0010943542088284,0.00738187604814597,"IGHV4-80"
22.0965005749532,6.80654821423857,1.8978013069543,3.58654417050756,0.000335089326019446,0.00289391355352387,"IGLC7"
28.6219606027452,6.78912712007256,1.5834910748441,4.28744261835577,1.80741925985639e-05,0.000268840086316363,"IGKV1OR10-1"
14.6140219983237,6.75965786618182,1.79082987168571,3.77459521591459,0.00016026768630466,0.00160688166611816,"IGLV2-5"
136.084857224576,6.75287845623508,2.14829306469803,3.14336929500086,0.00167014985188253,0.0103500513905541,"FCMR"
5189.4732617348,6.72725670651188,0.845202979851942,7.95933860489976,1.72961316182227e-15,3.77701898370683e-13,"JCHAIN"
123.335743880111,6.71653779764471,0.727963079624227,9.22648137747833,2.79667980217864e-20,2.05835633440348e-17,"BCL2A1"
2329.3999673337,6.71452778979783,1.70182908841975,3.94547715483738,7.96412253145746e-05,0.000911653473186191,"IGKV3-15"
14.0241372148723,6.69438629021839,1.75792832089156,3.80811106497405,0.000140032380124551,0.00143958792438442,"IGHV3-38"
32.2821098275454,6.65255200252385,1.61778996238278,4.11212342591469,3.92036602188239e-05,0.000509852837610254,"IGHV3-60"
407.995267476807,6.64895791675908,1.00102764750087,6.64213214625851,3.09177568362342e-11,2.79271665386203e-09,"IGHV1-3"
